doc_id,country,title,raw_path
3c70f930d35f5996,Saudi Arabia,Personal Data Processing Activities Records Guideline,data/raw/corpus_raw/AI Policies/Saudi Arabia/Personal Data Processing Activities Records Guideline.pdf
b2bf9a422005b7e4,Saudi Arabia,Saudi Arabia - Generate AI Guidelines for Government (2024),data/raw/corpus_raw/AI Policies/Saudi Arabia/Saudi Arabia - Generate AI Guidelines for Government (2024).pdf
20481f4f162ea7cc,Saudi Arabia,"Personal Data Destruction, Anonymization, and Pseudonymisation Guideline","data/raw/corpus_raw/AI Policies/Saudi Arabia/Personal Data Destruction, Anonymization, and Pseudonymisation Guideline.pdf"
edb5c454692dc6aa,Saudi Arabia,"Saudi Arabia - Saudi government signs MoU with SDAIA, launches AI centre for energy segment (2021)","data/raw/corpus_raw/AI Policies/Saudi Arabia/Saudi Arabia - Saudi government signs MoU with SDAIA, launches AI centre for energy segment (2021).pdf"
d3155b628cc399fa,Saudi Arabia,Saudi Arabia - AI Ethics Principles (2023),data/raw/corpus_raw/AI Policies/Saudi Arabia/Saudi Arabia - AI Ethics Principles (2023).pdf
39a18d318dba4f07,Nigeria,Nigeria - National Infromation Technology Development Agency Act 28 (2007),data/raw/corpus_raw/AI Policies/Nigeria/Nigeria - National Infromation Technology Development Agency Act 28 (2007).pdf
da5404dbb584c895,India,India - National Strategy for Artificial Intelligence (2018),data/raw/corpus_raw/AI Policies/India/India - National Strategy for Artificial Intelligence (2018).pdf
65f46c3b632759a6,India,India - Operationalizing Principles for Responsible AI (2021),data/raw/corpus_raw/AI Policies/India/India - Operationalizing Principles for Responsible AI (2021).pdf
95fa68582bf95912,India,India - AJNIFM partners with Microsoft (2021),data/raw/corpus_raw/AI Policies/India/India - AJNIFM partners with Microsoft (2021).pdf
cd6857d026d841eb,India,India - Indian Artificial Intelligence Stack (2020),data/raw/corpus_raw/AI Policies/India/India - Indian Artificial Intelligence Stack (2020).pdf
0a813db824b82fa5,India,India - Responsible AI for Youth (2020),data/raw/corpus_raw/AI Policies/India/India - Responsible AI for Youth (2020).pdf
4405d2381476db3f,India,India - 75-75 India's AI Journey (2020),data/raw/corpus_raw/AI Policies/India/India - 75-75 India's AI Journey (2020).pdf
381272dfa3b7a098,India,India - Principles for Responsible AI (2021),data/raw/corpus_raw/AI Policies/India/India - Principles for Responsible AI (2021).pdf
a3ef059eb9c069a8,India,India - IndiaAI 2023 (2023),data/raw/corpus_raw/AI Policies/India/India - IndiaAI 2023 (2023).pdf
a1bcd611533b4970,India,India - AI CoEs And Innovation Centres That Opened In India In 2021 (2021),data/raw/corpus_raw/AI Policies/India/India - AI CoEs And Innovation Centres That Opened In India In 2021 (2021).pdf
a7429a36ab411bcc,India,India - Report of Task Force on AI (2018),data/raw/corpus_raw/AI Policies/India/India - Report of Task Force on AI (2018).pdf
15bd6409b56fd37a,India,"India - NITI Aayog, AWS,and Intel Collaborate to Accelerate Digital Innovation in India (2021)","data/raw/corpus_raw/AI Policies/India/India - NITI Aayog, AWS,and Intel Collaborate to Accelerate Digital Innovation in India (2021).pdf"
4deb23981d3010c8,India,India - Digital Personal Data Protection Act 2023 (2023),data/raw/corpus_raw/AI Policies/India/India - Digital Personal Data Protection Act 2023 (2023).pdf
f9ead0722605b5f8,India,India - National Language Translation Mission (2021),data/raw/corpus_raw/AI Policies/India/India - National Language Translation Mission (2021).pdf
4dddf0e4a4119458,India,"India - Biological Data Storage, Access and Sharing Policy of India (2019)","data/raw/corpus_raw/AI Policies/India/India - Biological Data Storage, Access and Sharing Policy of India (2019).pdf"
f26ab18c4565cfeb,India,India - Cabinet Approves Ambitious IndiaAI Mission to Strengthen the AI Innovation Ecosystem (2024),data/raw/corpus_raw/AI Policies/India/India - Cabinet Approves Ambitious IndiaAI Mission to Strengthen the AI Innovation Ecosystem (2024).pdf
837d84cd2efa906e,India,India - IISc To Setup AI-ML Centre in Bangalore (2021),data/raw/corpus_raw/AI Policies/India/India - IISc To Setup AI-ML Centre in Bangalore (2021).pdf
9696d837edc95464,India,India - Building the first quantum computing applications lab in India (2021),data/raw/corpus_raw/AI Policies/India/India - Building the first quantum computing applications lab in India (2021).pdf
e320879b4f7a304e,India,India - Recommendations on Leveraging AI and Big Data in Telecommunication Sector (2023),data/raw/corpus_raw/AI Policies/India/India - Recommendations on Leveraging AI and Big Data in Telecommunication Sector (2023).pdf
7855a7502407511b,Singapore,Singapore - Developing the MVP for AI governance testing framework (2021),data/raw/corpus_raw/AI Policies/Singapore/Singapore - Developing the MVP for AI governance testing framework (2021).pdf
fa3ce29c53c42250,Singapore,Singapore - Singapore launches worlds first AI testing framework and toolkit to promote transparency (2022),data/raw/corpus_raw/AI Policies/Singapore/Singapore - Singapore launches worlds first AI testing framework and toolkit to promote transparency (2022).pdf
0d4fa511b728c72a,Singapore,Singapore - Services and Digital Economy Technology Roadmap (2024),data/raw/corpus_raw/AI Policies/Singapore/Singapore - Services and Digital Economy Technology Roadmap (2024).pdf
d688ea560251f6a1,Singapore,Singapore - Road Traffic (Autonomous Motor Vehicles) (2017),data/raw/corpus_raw/AI Policies/Singapore/Singapore - Road Traffic (Autonomous Motor Vehicles) (2017).pdf
ec3f9b9cd7ffadcd,Singapore,Singapore - 100Experiments (NO DATE),data/raw/corpus_raw/AI Policies/Singapore/Singapore - 100Experiments (NO DATE).pdf
19a229dff84915c5,Singapore,Singapore - A Guide to Job Redesign in the Age of AI (2020,data/raw/corpus_raw/AI Policies/Singapore/Singapore - A Guide to Job Redesign in the Age of AI (2020.pdf
4a0e255c28d74a1b,Singapore,Singapore - Companion to the Model AI Governance Framework (2020),data/raw/corpus_raw/AI Policies/Singapore/Singapore - Companion to the Model AI Governance Framework (2020).pdf
7564b06ab468eb9b,Singapore,Singapore - National Artificial Intelligence Strategy (2019),data/raw/corpus_raw/AI Policies/Singapore/Singapore - National Artificial Intelligence Strategy (2019).pdf
a64f53ea0c013aa5,Singapore,Singapore - Digital Economy Framework For Action (2018),data/raw/corpus_raw/AI Policies/Singapore/Singapore - Digital Economy Framework For Action (2018).pdf
f2d199c826207a25,Singapore,Singapore - Model Artficial Intelligence Governance Framework (2020),data/raw/corpus_raw/AI Policies/Singapore/Singapore - Model Artficial Intelligence Governance Framework (2020).pdf
e44af7c94aa568b1,Singapore,Singapore - Grand Challenges (NO DATE),data/raw/corpus_raw/AI Policies/Singapore/Singapore - Grand Challenges (NO DATE).pdf
d14cfa397b2db829,Singapore,Singapore - Two New National AI Programmes Launched (2021),data/raw/corpus_raw/AI Policies/Singapore/Singapore - Two New National AI Programmes Launched (2021).pdf
079875db3de50d07,Singapore,Singapore - Launch of AI Squared (2019),data/raw/corpus_raw/AI Policies/Singapore/Singapore - Launch of AI Squared (2019).pdf
40277836e28102b8,Singapore,Singapore - Principles to promote FEAT in the use of AI and data analytics in Singapore's financial sector (2019),data/raw/corpus_raw/AI Policies/Singapore/Singapore - Principles to promote FEAT in the use of AI and data analytics in Singapore's financial sector (2019).pdf
9e2a0beb4641aea0,Singapore,Singapore - S'pore to invest additional $180m to accelerate AI research (2021),data/raw/corpus_raw/AI Policies/Singapore/Singapore - S'pore to invest additional $180m to accelerate AI research (2021).pdf
1f4626b19eca6c54,Singapore,Singapore - Digital Economy Agreements (NO DATE),data/raw/corpus_raw/AI Policies/Singapore/Singapore - Digital Economy Agreements (NO DATE).pdf
094b764529d73ac1,Singapore,Singapore - Artificial Intelligence in Healthcare Guidelines (2021),data/raw/corpus_raw/AI Policies/Singapore/Singapore - Artificial Intelligence in Healthcare Guidelines (2021).pdf
2692befbaa559d3f,Singapore,Singapore - National programme to deepen AI capabilities in financial services (2021),data/raw/corpus_raw/AI Policies/Singapore/Singapore - National programme to deepen AI capabilities in financial services (2021).pdf
1c25ee69f96ab379,Singapore,Singapore - Composition of the Advisory Council on the Ethical Use of Artificial Intelligence and Data (2018),data/raw/corpus_raw/AI Policies/Singapore/Singapore - Composition of the Advisory Council on the Ethical Use of Artificial Intelligence and Data (2018).pdf
0391f1576688ff49,Finland,Finland - AI Business boosted the growth of Finnish AI companies (2022),data/raw/corpus_raw/AI Policies/Finland/Finland - AI Business boosted the growth of Finnish AI companies (2022).pdf
6e0b88bb11f3f199,Finland,Finland - Leading the way into the age of artificial intelligence (2019),data/raw/corpus_raw/AI Policies/Finland/Finland - Leading the way into the age of artificial intelligence (2019).pdf
c254a1cc4f8ea5fe,Finland,Finland - State of AI in Finland (2020),data/raw/corpus_raw/AI Policies/Finland/Finland - State of AI in Finland (2020).pdf
2aa454f40919eb2d,Finland,Participation in the LUMI-Q project1,data/raw/corpus_raw/AI Policies/Finland/Participation in the LUMI-Q project1.pdf
105a2c3835f36e78,Finland,Finland - AuroraAI Program 2020-2022 (TRANSLATION) (2021),data/raw/corpus_raw/AI Policies/Finland/Finland - AuroraAI Program 2020-2022 (TRANSLATION) (2021).pdf
474922b33f380e4d,Finland,Finland - Helsinki commits to explainable AI and human oversight (2023),data/raw/corpus_raw/AI Policies/Finland/Finland - Helsinki commits to explainable AI and human oversight (2023).pdf
a796e2d0119e2b91,Finland,Finland - Evaluation memorandum for administration on the regulatory needs of general legislation related to automated decision-making (TRANSLATED) (2020),data/raw/corpus_raw/AI Policies/Finland/Finland - Evaluation memorandum for administration on the regulatory needs of general legislation related to automated decision-making (TRANSLATED) (2020).pdf
6d5c9060387e49bf,Finland,Participation in the LUMI-Q project2,data/raw/corpus_raw/AI Policies/Finland/Participation in the LUMI-Q project2.pdf
50e07aa31973a836,Finland,Finland - National AI Program AuroraAI (TRANSLATION) (2020),data/raw/corpus_raw/AI Policies/Finland/Finland - National AI Program AuroraAI (TRANSLATION) (2020).pdf
02456bffdb59d512,Finland,Finland - Finnish Center for Artifical Intelligence mission (2024),data/raw/corpus_raw/AI Policies/Finland/Finland - Finnish Center for Artifical Intelligence mission (2024).pdf
c0902e5a4ca466f3,Finland,Finland - Finland's Age of Artificial Intelligence (2017),data/raw/corpus_raw/AI Policies/Finland/Finland - Finland's Age of Artificial Intelligence (2017).pdf
54a945098b6fc584,Finland,Chips from the North Strategy,data/raw/corpus_raw/AI Policies/Finland/Chips from the North Strategy.pdf
d2567481389e1bcd,Finland,Finland - How can Finland achieve the 2030 artificial intelligence vision (2021),data/raw/corpus_raw/AI Policies/Finland/Finland - How can Finland achieve the 2030 artificial intelligence vision (2021).pdf
a1a70613970fd51e,Chile,Chile - Relink (2021),data/raw/corpus_raw/AI Policies/Chile/Chile - Relink (2021).pdf
f524ca6c51654b77,Chile,CHILE Doc Plan de Acción Politica IA 2024-14-08 (1),data/raw/corpus_raw/AI Policies/Chile/CHILE Doc Plan de Acción Politica IA 2024-14-08 (1).pdf
055411414972eaef,Chile,Chile - Making digital transformation work for all in Chile (2021),data/raw/corpus_raw/AI Policies/Chile/Chile - Making digital transformation work for all in Chile (2021).pdf
ca3df4cc051fa678,Chile,CHILE Política Nacional de IA Actualizada-2-05 (1),data/raw/corpus_raw/AI Policies/Chile/CHILE Política Nacional de IA Actualizada-2-05 (1).pdf
6f1dd1be99ae297f,Chile,CHILE Informe_Cierre_CPPolítica_Inteligencia_Artificial24 (1),data/raw/corpus_raw/AI Policies/Chile/CHILE Informe_Cierre_CPPolítica_Inteligencia_Artificial24 (1).pdf
2af2668500d6e13f,Chile,Chile - Data Observatory (NO DATE),data/raw/corpus_raw/AI Policies/Chile/Chile - Data Observatory (NO DATE).pdf
8cbf1f7562bd2011,Chile,"Chile - Promoting the development of science, technology and innovation in Chile (NO DATE)","data/raw/corpus_raw/AI Policies/Chile/Chile - Promoting the development of science, technology and innovation in Chile (NO DATE).pdf"
b28431a8a908bec1,Chile,Chile - Science Ministry launches a participatory process to contribute to developing the National Artificial Intelligence Policy (2020),data/raw/corpus_raw/AI Policies/Chile/Chile - Science Ministry launches a participatory process to contribute to developing the National Artificial Intelligence Policy (2020).pdf
fd0e6b6440d2cf34,Chile,Chile - Santiago Declaration on the promotion of ethical AI in Latin America and the Caribbean (TRANSLATED) (2023),data/raw/corpus_raw/AI Policies/Chile/Chile - Santiago Declaration on the promotion of ethical AI in Latin America and the Caribbean (TRANSLATED) (2023).pdf
6d76d168a930d13e,New Zealand,New Zealand - DEPA Commitments (2020),data/raw/corpus_raw/AI Policies/New Zealand/New Zealand - DEPA Commitments (2020).pdf
12cbf6f9e2721709,New Zealand,New Zealand - Principles for the safe and effective use of data and analytics (2018),data/raw/corpus_raw/AI Policies/New Zealand/New Zealand - Principles for the safe and effective use of data and analytics (2018).pdf
979057bf278368d3,New Zealand,New Zealand - Callaghan Innovation (2020,data/raw/corpus_raw/AI Policies/New Zealand/New Zealand - Callaghan Innovation (2020.pdf
a44a45b4253202e6,New Zealand,New Zealand - DEPA (2020),data/raw/corpus_raw/AI Policies/New Zealand/New Zealand - DEPA (2020).pdf
4cea0cf1dc970a25,New Zealand,New Zealand - Algorithm Charter for Aotearoa New Zealand (2020),data/raw/corpus_raw/AI Policies/New Zealand/New Zealand - Algorithm Charter for Aotearoa New Zealand (2020).pdf
2c30de961c752d05,New Zealand,New Zealand - Algorithm Assessment Report (2018),data/raw/corpus_raw/AI Policies/New Zealand/New Zealand - Algorithm Assessment Report (2018).pdf
d7b061cdd6a1d822,New Zealand,New Zealand - Catalyst Fund (NO DATE),data/raw/corpus_raw/AI Policies/New Zealand/New Zealand - Catalyst Fund (NO DATE).pdf
c7c85d4671d4c848,New Zealand,New Zealand - Algorithm Charter (2019),data/raw/corpus_raw/AI Policies/New Zealand/New Zealand - Algorithm Charter (2019).pdf
9b4880a8756362da,Egypt,Egypt - Egypt National AI Strategy (2022),data/raw/corpus_raw/AI Policies/Egypt/Egypt - Egypt National AI Strategy (2022).pdf
7d59762a7ddd63b3,Egypt,Egypt - National Council for Artificial Intelligence (2019),data/raw/corpus_raw/AI Policies/Egypt/Egypt - National Council for Artificial Intelligence (2019).pdf
4ef85cfdb7982874,Egypt,Egypt - The Council of Arab Ministers of Communications and Information Technology adopts the Egyptian proposal to form an Arab working group for artificial intelligence (TRANSLATION) (2019),data/raw/corpus_raw/AI Policies/Egypt/Egypt - The Council of Arab Ministers of Communications and Information Technology adopts the Egyptian proposal to form an Arab working group for artificial intelligence (TRANSLATION) (2019).pdf
daee3fc4889eaddd,Egypt,Egypt - Egyptian Charter for Responsible AI (2023),data/raw/corpus_raw/AI Policies/Egypt/Egypt - Egyptian Charter for Responsible AI (2023).pdf
58b06a744d21d191,Egypt,Egypt - Prime Minister issues decision to establish National Council for Artificial Intelligence (TRANSLATED) (2019),data/raw/corpus_raw/AI Policies/Egypt/Egypt - Prime Minister issues decision to establish National Council for Artificial Intelligence (TRANSLATED) (2019).pdf
beef652fe3c814e0,Egypt,Egypt - Sharm el Sheikh Declaration (2019),data/raw/corpus_raw/AI Policies/Egypt/Egypt - Sharm el Sheikh Declaration (2019).pdf
1185170de2edeca5,Egypt,Egypt - Etisalat establishes the first center for artificial intelligence applications in the Smart Village (TRANSLATED) (2019),data/raw/corpus_raw/AI Policies/Egypt/Egypt - Etisalat establishes the first center for artificial intelligence applications in the Smart Village (TRANSLATED) (2019).pdf
1f521d884125e2cf,Korea (Republic of),Republic of Korea - National Strategy for Artificial Intelligence (2019),data/raw/corpus_raw/AI Policies/Korea (Republic of)/Republic of Korea - National Strategy for Artificial Intelligence (2019).pdf
42ed0c802b37f56d,Korea (Republic of),Republic of Korea - MSIT The First Mid- and Long-Term National R&D Investment Strategy (2023),data/raw/corpus_raw/AI Policies/Korea (Republic of)/Republic of Korea - MSIT The First Mid- and Long-Term National R&D Investment Strategy (2023).pdf
5d3bde294be69f14,Korea (Republic of),Republic of Korea - Korean New Deal (2020),data/raw/corpus_raw/AI Policies/Korea (Republic of)/Republic of Korea - Korean New Deal (2020).pdf
b6d685cd7dbcef01,Korea (Republic of),Republic of Korea - 4th Industrial Revolution Government Recommendation (TRANSLATED) (2019),data/raw/corpus_raw/AI Policies/Korea (Republic of)/Republic of Korea - 4th Industrial Revolution Government Recommendation (TRANSLATED) (2019).pdf
6977471ab99d6016,Korea (Republic of),Republic of Korea - 2025 Ministry of Science and ICT Work Plan (TRANSLATED) (2025),data/raw/corpus_raw/AI Policies/Korea (Republic of)/Republic of Korea - 2025 Ministry of Science and ICT Work Plan (TRANSLATED) (2025).pdf
ca8edfca44b53fca,Korea (Republic of),Republic of Korea - Mid to Long Term Master Plan in Preparation for the Intelligent Information Society (2016),data/raw/corpus_raw/AI Policies/Korea (Republic of)/Republic of Korea - Mid to Long Term Master Plan in Preparation for the Intelligent Information Society (2016).pdf
f73f06567ccf6cb8,Greece,EquiFund II,data/raw/corpus_raw/AI Policies/Greece/EquiFund II.pdf
32a121a3353f8626,Greece,Greece - AI Centers of Excellecne (2019),data/raw/corpus_raw/AI Policies/Greece/Greece - AI Centers of Excellecne (2019).pdf
06904687d6695cc5,Greece,Greece - Generative AI Greece 2030 (2024),data/raw/corpus_raw/AI Policies/Greece/Greece - Generative AI Greece 2030 (2024).pdf
a35e4e670a0b5c0f,Greece,Greece - Digital Transformation Strategy (2019),data/raw/corpus_raw/AI Policies/Greece/Greece - Digital Transformation Strategy (2019).pdf
022171a37cc70085,OECD,OECD - Tools for Trustworthy AI (2021),data/raw/corpus_raw/AI Policies/OECD/OECD - Tools for Trustworthy AI (2021).pdf
14cfe36633502daa,OECD,Hiroshima Artificial Intelligence Process Code of Conduct Reporting Framework,data/raw/corpus_raw/AI Policies/OECD/Hiroshima Artificial Intelligence Process Code of Conduct Reporting Framework.pdf
efc2d7d7d1c45f2c,OECD,G7 Toolkit for Artificial Intelligence in the Public Sector,data/raw/corpus_raw/AI Policies/OECD/G7 Toolkit for Artificial Intelligence in the Public Sector.pdf
5ffca5c5b7a80e0a,OECD,Updated OECD Definition of an AI system,data/raw/corpus_raw/AI Policies/OECD/Updated OECD Definition of an AI system.pdf
9c46e00f1b3ff6de,OECD,Definition of AI Incidents,data/raw/corpus_raw/AI Policies/OECD/Definition of AI Incidents.pdf
f12d521b5b984c14,OECD,OECD - AI & Responsible Business Conduct (2019),data/raw/corpus_raw/AI Policies/OECD/OECD - AI & Responsible Business Conduct (2019).pdf
9330529fff3cbfc6,OECD,OECD AI Capabilities Indicators,data/raw/corpus_raw/AI Policies/OECD/OECD AI Capabilities Indicators.pdf
5f744925cf84a125,OECD,OECD - GPAI and OECD unite to advance coordinated international efforts for trustworthy AI (2024),data/raw/corpus_raw/AI Policies/OECD/OECD - GPAI and OECD unite to advance coordinated international efforts for trustworthy AI (2024).pdf
e8c1a12dd0f69b56,OECD,Common Reporting Framework of AI Incidents,data/raw/corpus_raw/AI Policies/OECD/Common Reporting Framework of AI Incidents.pdf
e3c5f3d32d70b403,Uzbekistan,Uzbekistan - Research Institute for the Development of Digital Technologies and Artificial Intelligence established in Tashkent (2021),data/raw/corpus_raw/AI Policies/Uzbekistan/Uzbekistan - Research Institute for the Development of Digital Technologies and Artificial Intelligence established in Tashkent (2021).pdf
2ccae0482abe713a,Uzbekistan,The Strategy for the Development of Artificial Intelligence Technologies until 2030,data/raw/corpus_raw/AI Policies/Uzbekistan/The Strategy for the Development of Artificial Intelligence Technologies until 2030.pdf
048d84e63736c61e,Uzbekistan,Uzbekistan - About approval of Strategy Digital Uzbekistan-2030 and measures for its effective realization (2020),data/raw/corpus_raw/AI Policies/Uzbekistan/Uzbekistan - About approval of Strategy Digital Uzbekistan-2030 and measures for its effective realization (2020).pdf
9d33d6d24f2f8a9e,Uzbekistan,Uzbekistan - About measures for creation of conditions for the accelerated implementation of technologies of artificial intelligence (2021),data/raw/corpus_raw/AI Policies/Uzbekistan/Uzbekistan - About measures for creation of conditions for the accelerated implementation of technologies of artificial intelligence (2021).pdf
26250ebdfd18c6e3,Mauritius,Finance Act 2024,data/raw/corpus_raw/AI Policies/Mauritius/Finance Act 2024.pdf
8aa8c28ec0ed5728,Mauritius,Mauritius - Mauritius AI Strategy (2018),data/raw/corpus_raw/AI Policies/Mauritius/Mauritius - Mauritius AI Strategy (2018).pdf
cef6814be58d8d49,China,China - Proposal of the CPC Central Committee on the formulation of the 14th Five-Year Plan for National Economic and Social Development and the Long-Term Goals for 2035 (TRANSLATED) (2020),data/raw/corpus_raw/AI Policies/China/China - Proposal of the CPC Central Committee on the formulation of the 14th Five-Year Plan for National Economic and Social Development and the Long-Term Goals for 2035 (TRANSLATED) (2020).pdf
ba29a0267ba78002,China,China - China's AI regulations and how they get made (2023),data/raw/corpus_raw/AI Policies/China/China - China's AI regulations and how they get made (2023).pdf
9f3643235b38d370,China,China - Reflecting on Chinese artificial intelligence and national responsible innovation (2019),data/raw/corpus_raw/AI Policies/China/China - Reflecting on Chinese artificial intelligence and national responsible innovation (2019).pdf
95ad0c903aad10e0,China,China - White paper on trustworthy artificial intelligence (2021),data/raw/corpus_raw/AI Policies/China/China - White paper on trustworthy artificial intelligence (2021).pdf
83fd3c9e83042dcd,China,China - China’s New AI Governance Initiatives Shouldn’t Be Ignored (2022),data/raw/corpus_raw/AI Policies/China/China - China’s New AI Governance Initiatives Shouldn’t Be Ignored (2022).pdf
1dc7ce39d9331780,China,China - Developing responsible AI (TRANSLATED) (2019),data/raw/corpus_raw/AI Policies/China/China - Developing responsible AI (TRANSLATED) (2019).pdf
5a21415a731c67ff,China,China - National Engineering Laboratory for Deep Learning Technology and Applications (TRANSLATED) (2017),data/raw/corpus_raw/AI Policies/China/China - National Engineering Laboratory for Deep Learning Technology and Applications (TRANSLATED) (2017).pdf
4af15f82825660a3,China,China - The Ministry of Science and Technology held a launch meeting on the development plan of the new generation of artificial intelligence and major scientific and technological projects (TRANSLATED) (2017),data/raw/corpus_raw/AI Policies/China/China - The Ministry of Science and Technology held a launch meeting on the development plan of the new generation of artificial intelligence and major scientific and technological projects (TRANSLATED) (2017).pdf
b3bfe8a8c7e5d5e6,China,China - Management Specifications for Road Testing and Demonstration Application of Intelligent Connected Vehicles (Trial) (TRANSLATED) (2021),data/raw/corpus_raw/AI Policies/China/China - Management Specifications for Road Testing and Demonstration Application of Intelligent Connected Vehicles (Trial) (TRANSLATED) (2021).pdf
0c82085d4e310adb,China,China - AI innovation action plan for institutions of higher education (2018),data/raw/corpus_raw/AI Policies/China/China - AI innovation action plan for institutions of higher education (2018).pdf
12c9c1f2a444071b,China,China - AI Governance (2023),data/raw/corpus_raw/AI Policies/China/China - AI Governance (2023).pdf
bf3e1c42a13d554e,China,"China - CloudWalk Technology passed the ""Trustworthy AI face recognition evaluation"" (TRANSLATION) (2021)","data/raw/corpus_raw/AI Policies/China/China - CloudWalk Technology passed the ""Trustworthy AI face recognition evaluation"" (TRANSLATION) (2021).pdf"
06236e0a0a9b8339,China,China - Internet+ (2016),data/raw/corpus_raw/AI Policies/China/China - Internet+ (2016).pdf
60d759b02ae5bc1a,China,China - China's automated driving standard system planning (2021),data/raw/corpus_raw/AI Policies/China/China - China's automated driving standard system planning (2021).pdf
ef33463838103418,China,China - China to implement new regulation on algorithm recommendation services (2022),data/raw/corpus_raw/AI Policies/China/China - China to implement new regulation on algorithm recommendation services (2022).pdf
4fba1e0cac27b470,China,China - Ethical norms for new generation artificial intelligence (2021),data/raw/corpus_raw/AI Policies/China/China - Ethical norms for new generation artificial intelligence (2021).pdf
dcdc8b1c2152c104,China,China - China creates national new generation artificial intelligence innovation and development pilot zones (2020),data/raw/corpus_raw/AI Policies/China/China - China creates national new generation artificial intelligence innovation and development pilot zones (2020).pdf
c4ff9acdbf7b94e7,China,China - Beijing consensus on artificial intelligence and education (2019),data/raw/corpus_raw/AI Policies/China/China - Beijing consensus on artificial intelligence and education (2019).pdf
51c2718834833009,China,China - Notice on the issuance of the guiding opinions on strengthening overall governance of internet information service algorithms (2021),data/raw/corpus_raw/AI Policies/China/China - Notice on the issuance of the guiding opinions on strengthening overall governance of internet information service algorithms (2021).pdf
37ffcbad19bd2c89,China,China - Next Generation Artificial Intelligence Development Plan (2017),data/raw/corpus_raw/AI Policies/China/China - Next Generation Artificial Intelligence Development Plan (2017).pdf
c2867ceeb1e5f594,Denmark,Denmark - Act Amending the Act on the Innovation Fund of Denmark (TRANSLATION) (2024),data/raw/corpus_raw/AI Policies/Denmark/Denmark - Act Amending the Act on the Innovation Fund of Denmark (TRANSLATION) (2024).pdf
108d18a217d57b5e,Denmark,Denmark - What is CO-PI? (TRANSLATION) (NO DATE),data/raw/corpus_raw/AI Policies/Denmark/Denmark - What is CO-PI? (TRANSLATION) (NO DATE).pdf
253d26f05d992416,Denmark,Denmark - Sprogteknologi (TRANSLATION) (2020),data/raw/corpus_raw/AI Policies/Denmark/Denmark - Sprogteknologi (TRANSLATION) (2020).pdf
cb88218781045508,Denmark,Denmark - Document 106 from the Minister of Business and Industry on the implementation of the Agreement on initiatives for Denmark's digital growth of 26 February 2018 (TRANSLATED) (2018),data/raw/corpus_raw/AI Policies/Denmark/Denmark - Document 106 from the Minister of Business and Industry on the implementation of the Agreement on initiatives for Denmark's digital growth of 26 February 2018 (TRANSLATED) (2018).pdf
a456e728584927da,Denmark,Denmark - Executive Order on the grant function under the Innovation Fund of Denmark (2017),data/raw/corpus_raw/AI Policies/Denmark/Denmark - Executive Order on the grant function under the Innovation Fund of Denmark (2017).pdf
fc83323ff261ce18,Denmark,Denmark - National Strategy for Artificial Intelligence (2019),data/raw/corpus_raw/AI Policies/Denmark/Denmark - National Strategy for Artificial Intelligence (2019).pdf
215c959a228ef99d,Denmark,Denmark - Technology Pact aims to improve Danes' digital skills (TRANSLATED) (2018),data/raw/corpus_raw/AI Policies/Denmark/Denmark - Technology Pact aims to improve Danes' digital skills (TRANSLATED) (2018).pdf
c78a7f97382ecb88,Denmark,Denmark - Prepared for the future of work (2019),data/raw/corpus_raw/AI Policies/Denmark/Denmark - Prepared for the future of work (2019).pdf
5024a9441c404182,Denmark,Denmark - Act Amending the Act on the Innovation Fund of Denmark (TRANSLATION) (2021),data/raw/corpus_raw/AI Policies/Denmark/Denmark - Act Amending the Act on the Innovation Fund of Denmark (TRANSLATION) (2021).pdf
c0d8f9ae33a0a98f,Denmark,Denmark - Digital Hub Denmark is now launched (2018),data/raw/corpus_raw/AI Policies/Denmark/Denmark - Digital Hub Denmark is now launched (2018).pdf
cc675b7e48fcf0d3,Denmark,Strategic Approach to Artificial Intelligence,data/raw/corpus_raw/AI Policies/Denmark/Strategic Approach to Artificial Intelligence.pdf
fc83323ff261ce18,Denmark,National Strategy for Artificial Intelligence,data/raw/corpus_raw/AI Policies/Denmark/National Strategy for Artificial Intelligence.pdf
ff41b70bdf49dfa1,Cyprus,Cyprus - National AI Strategy (TRANSLATED) (2020),data/raw/corpus_raw/AI Policies/Cyprus/Cyprus - National AI Strategy (TRANSLATED) (2020).pdf
85b7923a57934e2c,Portugal,Portugal - National Advanced Computing Network Activity Plan (TRANSLATED) (2021),data/raw/corpus_raw/AI Policies/Portugal/Portugal - National Advanced Computing Network Activity Plan (TRANSLATED) (2021).pdf
6eb47a2519332fa5,Portugal,Portugal - Call to acquire a new world-class supercomputer in Portugal (2020),data/raw/corpus_raw/AI Policies/Portugal/Portugal - Call to acquire a new world-class supercomputer in Portugal (2020).pdf
c2ca5cf0a721abcf,Portugal,Translated - National Strategy for Semiconductors,data/raw/corpus_raw/AI Policies/Portugal/Translated - National Strategy for Semiconductors.pdf
c3287572d3eaadff,Portugal,Translated - AGRISPACE,data/raw/corpus_raw/AI Policies/Portugal/Translated - AGRISPACE.pdf
cffd7b3293cc6806,Portugal,Portugal - Guidelines on Remote Control in Teleworking Arrangements (TRANSLATED) (2020),data/raw/corpus_raw/AI Policies/Portugal/Portugal - Guidelines on Remote Control in Teleworking Arrangements (TRANSLATED) (2020).pdf
